*Loc,Descr,Loc_Type,HIERARCHYLEVEL,UDC_ClusterDescr,UDC_ClusterID,UDC_CountryDescr,UDC_CountryID,UDC_Create_Dtetm,UDC_Level,UDC_RegionDescr,UDC_RegionID,UDC_Update_Dtetm,UDC_AreaID,UDC_AreaDescr,Type,UDC_Delete
12204,CH Co.opFood PY Hoa Xuan Tay,6,STORE,CoopMart,CM,Vietnam,VN,4/26/2021 12:31,1,Trung Bo,MTR,4/26/2021 12:31,S, ,1,FALSE
12205,CH Co.opFood PY Tran Phu,6,STORE,CoopMart,CM,Vietnam,VN,4/26/2021 12:31,1,Trung Bo,MTR,4/26/2021 12:31,S, ,1,FALSE
12206,CH Co.opFood PY Nguyen Huu Tho,6,STORE,CoopMart,CM,Vietnam,VN,,1,Trung Bo,MTR,,S,PHU YEN,1,FALSE
12207,CH Co.opFood PY Hoa Hiep Trung,6,STORE,CoopMart,CM,Vietnam,VN,,1,Trung Bo,MTR,,S,"TX.Dong Hoa, Phu Yen",1,FALSE
12208,CH Co.opFood PY La Hai,6,STORE,CoopMart,CM,Vietnam,VN,,1,Trung Bo,MTR,,S,Phu Yen,1,FALSE
12209,CH Co.opFood PY Song Cau,6,STORE,CoopMart,CM,Vietnam,VN,5/24/2023 16:37,1,Trung Bo,MTR,5/24/2023 16:37,S,Phu Yen,1,FALSE
12210,CH Co.opFood PY Song Hinh,6,STORE,CoopMart,CM,Vietnam,VN,5/24/2023 16:37,1,Trung Bo,MTR,5/24/2023 16:37,S,Phu Yen,1,FALSE
12211,CH Co.opFood PY Phu Thu,6,STORE,CoopMart,CM,Vietnam,VN,5/24/2023 16:37,1,Trung Bo,MTR,5/24/2023 16:37,S,Phu Yen,1,FALSE
12212,CH Co.opFood PY Long Thuy,6,STORE,CoopMart,CM,Vietnam,VN,5/24/2023 16:37,1,Trung Bo,MTR,5/24/2023 16:37,S,Phu Yen,1,FALSE
12213,CH Co.opFood PY Son Hoa,6,STORE,CoopMart,CM,Vietnam,VN,,1,Trung Bo,MTR,,S,Phu Yen,1,FALSE
12214,CH Co.opFood PY Phu Lam,6,STORE,CoopMart,CM,Vietnam,VN,,1,Trung Bo,MTR,,S,Phu Yen,1,FALSE
123,Co.opMart Pleiku,6,STORE,CoopMart,CM,Vietnam,VN,,1,Tay Nguyen,TN,,B,Tay Nguyen,1,FALSE
12320,111-Cty TNHH TNI KING COFFEE,1, ,Vendor,VENDOR,Vietnam,VN,2/10/2020 14:40,1,VENDOR,VEND,6/9/2020 9:29, , ,1,FALSE
12373,233-Cty TNHH Long Huy Phat,1, , , ,Vendor, ,2/28/2024 14:32,1, , ,2/28/2024 14:32, , ,1,FALSE
124,Co.opMart Bien Hoa,6,STORE,CoopMart,CM,Vietnam,VN,,1,Mien Dong,MD,,B,Mien Dong,1,FALSE
12472,233-CTY CP ASAHI BEVERAGES VN,1, ,Vendor,VENDOR,Vietnam,VN,2/10/2020 14:40,1,VENDOR,VEND,6/9/2020 9:29, , ,1,FALSE
12483,110-Cty TNHH SXTM TyTy(HMP),1, ,vendor,VENDOR,Vietnam,VN,,1,VENDOR,VEND,, , ,1,FALSE
12514,111-Cty CP HH Vedan Viet Nam,1, ,vendor,VENDOR,Vietnam,VN,,1,VENDOR,VEND,, , ,1,FALSE
12532,100-Cty CP CNTP Luong Gia-NR,1, ,Vendor,VENDOR,Vietnam,VN,,1,VENDOR,VEND,, , ,1,FALSE
12547,131-Cty CP Uniben,1, ,vendor,VENDOR,Vietnam,VN,,1,VENDOR,VEND,, , ,1,FALSE
12565,130-CTY TNHH TP Van Kim,1, ,vendor,VENDOR,Vietnam,VN,,1,VENDOR,VEND,, , ,1,FALSE
12698,233-Cty TNHH TP Quoc Te Tam Loi,1, , , ,Vendor, ,2/28/2024 14:32,1, , ,2/28/2024 14:32, , ,1,FALSE
127,Co.opMart Dong Xoai,6,STORE,CoopMart,CM,Vietnam,VN,,1,Mien Dong,MD,,B,Mien Dong,1,FALSE
12701,CH Co.opFood BP Nguyen Hue,6,STORE,CoopFood,CF,Vietnam,VN,1/7/2021 8:42,1,Dong Nam Bo,DNB,3/14/2022 0:00,S, ,1,TRUE
12762,100-Cty TNHH Thuy Huong,1, ,vendor,VENDOR,Vietnam,VN,,1,VENDOR,VEND,, , ,1,FALSE
12770,110-Cty CP Dau thuc vat Tan Binh,1, ,vendor,VENDOR,Vietnam,VN,,1,VENDOR,VEND,, , ,1,FALSE
12773,112-CTY CP TP Quoc Te,1, ,Vendor,VENDOR,Vietnam,VN,2/10/2020 14:40,1,VENDOR,VEND,6/9/2020 9:29, , ,1,FALSE
128,Co.opMart Da Nang,6,STORE,CoopMart,CM,Vietnam,VN,,1,Mien Trung,MTR,,B,Mien Trung,1,FALSE
12868,233-Cty CP Thuc pham TNT,1, , , ,Vendor, ,2/28/2024 14:32,1, , ,2/28/2024 14:32, , ,1,FALSE
12869,233-HKD Hong Loan,1, , , ,Vendor, ,2/28/2024 14:32,1, , ,2/28/2024 14:32, , ,1,FALSE
12989,100-CTY TNHH SAMRAN,1, ,Vendor,VENDOR, , ,8/12/2021 15:44,1, , ,8/12/2021 15:44, , ,1,FALSE
12995,100-CTy CP CB Go Duc Thanh-NR,1, ,Vendor,VENDOR,Vietnam,VN,,1,VENDOR,VEND,, , ,1,FALSE
130,Co.opMart Rach Mieu,6,STORE,CoopMart,CM,Vietnam,VN,,1,HO CHI MINH,HCMC,,B,Thanh Pho Ho Chi Minh,1,FALSE
13062,200-CN Cty CP VN KNSS-TTKDTP VISSAN,1, , , ,Vendor, ,2/28/2024 14:32,1, , ,2/28/2024 14:32, , ,1,FALSE
13093,233-CTy TNHH TMai Thoai An-TPTS,1, , , ,Vendor, ,2/28/2024 14:32,1, , ,2/28/2024 14:32, , ,1,FALSE
131,Co.opMart Vung Tau,6,STORE,CoopMart,CM,Vietnam,VN,,1,Mien Dong,MD,,B,Mien Dong,1,FALSE
1311,CF Vung Tau Plaza,6,STORE,CoopFood,CF,Vietnam,VN,,1,Mien Dong,MD,,S,VUNG TAU,1,FALSE
1312,CF Vung Tau Center,6,STORE,CoopFood,CF,Vietnam,VN,,1,Mien Dong,MD,,S,VUNG TAU,1,FALSE
1313,NKD-CF Vung Tau 30/4,6,STORE,CoopFood,CF,Vietnam,VN,,1,VUNG TAU,VT,3/14/2022 0:00,S,VUNG TAU,1,TRUE
1314,CF Vung Tau Phoenix,6,STORE,CoopFood,CF,Vietnam,VN,,1,Mien Dong,MD,,S,VUNG TAU,1,FALSE
132,Co.opMart Tam Ky,6,STORE,CoopMart,CM,Vietnam,VN,,1,Mien Trung,MTR,,B,Mien Trung,1,FALSE
133,Co.opMart Nhieu Loc,6,STORE,CoopMart,CM,Vietnam,VN,,1,HO CHI MINH,HCMC,,B,Thanh Pho Ho Chi Minh,1,FALSE
13390,232-Cty TNHH Thien Luong,1, , , ,Vendor, ,2/28/2024 14:32,1, , ,2/28/2024 14:32, , ,1,FALSE
134,Co.opMart Tuy Ly Vuong,6,STORE,CoopMart,CM,Vietnam,VN,,1,HO CHI MINH,HCMC,,B,Thanh Pho Ho Chi Minh,1,FALSE
13468,100-CTY TNHH SAMRAN-NR,1, ,Vendor,VENDOR,Vietnam,VN,,1,VENDOR,VEND,, , ,1,FALSE
135,Co.opMart 96 Hung Vuong,6,STORE,CoopMart,CM,Vietnam,VN,,1,HO CHI MINH,HCMC,,B,Thanh Pho Ho Chi Minh,1,FALSE
136,Co.opMart Binh Tan,6,STORE,CoopMart,CM,Vietnam,VN,,1,HO CHI MINH,HCMC,,B,Thanh Pho Ho Chi Minh,1,FALSE
137,Co.opMart Hue,6,STORE,CoopMart,CM,Vietnam,VN,,1,Mien Trung,MTR,,B,Mien Trung,1,FALSE
138,Co.opMart Buon Ma Thuot,6,STORE,CoopMart,CM,Vietnam,VN,,1,Tay Nguyen,TN,,B,Tay Nguyen,1,FALSE
13923,233-Cty TNHH SX banh keo My Ngoc,1, , , ,Vendor, ,2/28/2024 14:32,1, , ,2/28/2024 14:32, , ,1,FALSE
13953,233-NGUYEN DUC THANG(HO NAI-BChung),1, , , ,Vendor, ,2/28/2024 14:32,1, , ,2/28/2024 14:32, , ,1,FALSE
13978,233-Cty Co phan Thuc pham Cholimex,1, ,Vendor,VENDOR,Vietnam,VN,2/10/2020 14:40,1,VENDOR,VEND,6/9/2020 9:29, , ,1,FALSE
13979,100-CTy TNHH Thuong Mai L.H,1, ,vendor,VENDOR,Vietnam,VN,,1,VENDOR,VEND,, , ,1,FALSE
13995,110-Cty CP LTTP COLUSA MILIKET,1, ,Vendor,VENDOR,Vietnam,VN,2/10/2020 14:40,1,VENDOR,VEND,6/9/2020 9:29, , ,1,FALSE
140,Co.opMart Nha Trang,6,STORE,CoopMart,CM,Vietnam,VN,,1,Mien Trung,MTR,,B,Mien Trung,1,FALSE
14001,CH Co.opFood KH Vinh Thanh,6,STORE,CoopMart,CM,Vietnam,VN,4/26/2021 12:31,1,Trung Bo,MTR,4/26/2021 12:31,S, ,1,FALSE
141,Co.opMart Nguyen Anh Thu,6,STORE,CoopMart,CM,Vietnam,VN,,1,HO CHI MINH,HCMC,,B,Thanh Pho Ho Chi Minh,1,FALSE
142,Co.opMart Bac Lieu 2,6,STORE,CoopMart,CM,Vietnam,VN,,1,Mien Tay,MT,,B,Mien Tay,1,FALSE
14201,CH CF BL Nguyen Thi Minh Khai,6,STORE,CoopFood,CF,Vietnam,VN,1/7/2021 8:42,1,Mien Tay,MT,1/7/2021 8:42,S, ,1,FALSE
14202,CH Co.opFood BL Le Duan,6,STORE,CoopFood,CF,Vietnam,VN,1/7/2021 8:42,1,Mien Tay,MT,1/7/2021 8:42,S, ,1,FALSE
14233,111-Cty TNHH Perfetti Van MelleVN,1, ,vendor,VENDOR,Vietnam,VN,,1,VENDOR,VEND,, , ,1,FALSE
14337,130-Cty TNHH VINH TIEN,1, ,Vendor,VENDOR, , ,8/12/2021 15:44,1, , ,8/12/2021 15:44, , ,1,FALSE
144,Co.opMart Kien Giang,6,STORE,CoopMart,CM,Vietnam,VN,,1,Mien Tay,MT,,B,Mien Tay,1,FALSE
145,Co.opMart Quang Ngai,6,STORE,CoopMart,CM,Vietnam,VN,,1,Mien Trung,MTR,,B,Mien Trung,1,FALSE
14508,233-DNTN DUY DIEP,1, , , ,Vendor, ,2/28/2024 14:32,1, , ,2/28/2024 14:32, , ,1,FALSE
14530,110-Co so Nguyen Van Sau,1, ,vendor,VENDOR,Vietnam,VN,,1,VENDOR,VEND,, , ,1,FALSE
14541,100-HTX Lang Nghe B.Trang PHDong-NR,1, ,Vendor,VENDOR,Vietnam,VN,,1,VENDOR,VEND,, , ,1,FALSE
14649,233-Cty CP May Thien Ha,1, ,Vendor,VENDOR,Vietnam,VN,2/10/2020 14:40,1,VENDOR,VEND,6/9/2020 9:29, , ,1,FALSE
14653,110-DNTN Dai Phat,1, ,vendor,VENDOR,Vietnam,VN,,1,VENDOR,VEND,, , ,1,FALSE
147,Co.opMart Soc Trang,6,STORE,CoopMart,CM,Vietnam,VN,,1,Mien Tay,MT,,B,Mien Tay,1,FALSE
14702,CH Co.opFood ST Tran De,6,STORE,CoopFood,CF,Vietnam,VN,4/26/2021 12:31,1,Mien Tay,MT,4/26/2021 12:31,S, ,1,FALSE
1471,CH CFood 135 Truong Cong Dinh,6,STORE,CoopFood,CF,Vietnam,VN,,1,Mien Tay,MT,,S,Mien Tay,1,FALSE
14736,233-DNTN THAI KIEN DAT,1, , , ,Vendor, ,2/28/2024 14:32,1, , ,2/28/2024 14:32, , ,1,FALSE
14758,232-CT CP Ngoi nha AnhDuong MienNam,1, ,Vendor,VENDOR,Vietnam,VN,2/10/2020 14:40,1,VENDOR,VEND,6/9/2020 9:29, , ,1,FALSE
148,Co.opMart Thanh Ha,6,STORE,CoopMart,CM,Vietnam,VN,,1,Mien Trung,MTR,,B,Mien Trung,1,FALSE
150,Co.opMart Ha Tinh,6,STORE,CoopMart,CM,Vietnam,VN,,1,Mien Bac,MB,,B,Mien Bac,1,FALSE
15001,CH CFood HT Hai Thuong Lan Ong,6,STORE,CoopFood,CF,Vietnam,VN,4/26/2021 12:31,1,Mien Bac,MB,4/26/2021 12:31,S, ,1,FALSE
15002,CH Co.opFood HT Hong Linh,6,STORE,CoopFood,CF,Vietnam,VN,4/26/2021 12:31,1,Mien Bac,MB,4/26/2021 12:31,S, ,1,FALSE
15003,CH Co.opFood HT Nguyen Bien,6,STORE,CoopFood,CF,Vietnam,VN,,1,Mien Bac,MB,,S,HA TINH,1,FALSE
15004,CH Co.opFood HT Vu Quang,6,STORE,CoopFood,CF,Vietnam,VN,,1,Mien Bac,MB,,S,Ha Tinh,1,FALSE
15005,CH Co.opFood HT Ha Huy Tap,6,STORE,CoopFood,CF,Vietnam,VN,,1,Mien Bac,MB,,S,"TP.HaTinh,tinhHaTinh",1,FALSE
15006,CH Co.opFood HT Can Loc,6,STORE,CoopFood,CF,Vietnam,VN,5/24/2023 16:37,1,Mien Bac,MB,5/24/2023 16:37,S,"H.Can Loc, Ha Tinh",1,FALSE
151,Co.opMart Cong Quynh,6,STORE,CoopMart,CM,Vietnam,VN,2/10/2020 14:40,1,HO CHI MINH,HCMC,6/9/2020 9:29,B,Thanh pho Ho Chi Minh - Khu vuc 1,1,FALSE
152,Co.opMart Hoc Mon,6,STORE,CoopMart,CM,Vietnam,VN,,1,HO CHI MINH,HCMC,,B,Thanh Pho Ho Chi Minh,1,FALSE
15208,100-CN CT CP GiaDung GOLDSUN(TP.HN),1, ,vendor,VENDOR,Vietnam,VN,,1,VENDOR,VEND,, , ,1,FALSE
153,Co.opMart Hau Giang,6,STORE,CoopMart,CM,Vietnam,VN,2/10/2020 14:40,1,HO CHI MINH,HCMC,6/9/2020 9:29,B,Thanh pho Ho Chi Minh - Khu vuc 1,1,FALSE
15333,100-CN CT CP B.den Ph.nuoc RangDong,1, ,vendor,VENDOR,Vietnam,VN,,1,VENDOR,VEND,, , ,1,FALSE
15343,*233-Cty TNHH 1TV Thao Nguyen Phat,1, , , ,Vendor, ,2/28/2024 14:32,1, , ,2/28/2024 14:32, , ,1,FALSE
15344,2-Lien hiep HTXTMTP.HCM-CBNC,1, ,Vendor,VENDOR,Vietnam,VN,,1,VENDOR,VEND,, , ,1,FALSE
15348,130-CTY CP SX Tra Hung Phat,1, ,Vendor,VENDOR, , ,8/12/2021 15:44,1, , ,8/12/2021 15:44, , ,1,FALSE
154,Co.opMart Phu Tho,6,STORE,CoopMart,CM,Vietnam,VN,,1,HO CHI MINH,HCMC,,B,Thanh Pho Ho Chi Minh,1,FALSE
15443,233-Cty CP TMDVSX Van Thinh Phu,1, ,Vendor,VENDOR,Vietnam,VN,2/10/2020 14:40,1,VENDOR,VEND,6/9/2020 9:29, , ,1,FALSE
155,Co.opMart Nguyen Dinh Chieu,6,STORE,CoopMart,CM,Vietnam,VN,,1,HO CHI MINH,HCMC,,B,Thanh Pho Ho Chi Minh,1,FALSE
15504,111-Cty CP TP Bich Chi-NR,1, ,Vendor,VENDOR,Vietnam,VN,,1,VENDOR,VEND,, , ,1,FALSE
15506,111-Cty Bot giat LIX-NR,1, ,Vendor,VENDOR,Vietnam,VN,,1,VENDOR,VEND,, , ,1,FALSE
15509,24-CTY CP Sai Gon Food-NR,1, ,Vendor,VENDOR,Vietnam,VN,,1,VENDOR,VEND,, , ,1,FALSE
15510,100-Cty TNHH N.U T.Khiet SAIGON-NR,1, ,Vendor,VENDOR,Vietnam,VN,,1,VENDOR,VEND,, , ,1,FALSE
15512,100-Cty CP Uniben-NR,1, ,Vendor,VENDOR,Vietnam,VN,,1,VENDOR,VEND,, , ,1,FALSE
15554,233-My Van,1, , , ,Vendor, ,2/28/2024 14:32,1, , ,2/28/2024 14:32, , ,1,FALSE
15585,002 CN Cty CP QTe Minh Viet Ha Noi,1, ,Vendor,VENDOR,Vietnam,VN,,1, , ,, , ,1,FALSE
156,NKD-Co.opMart Dinh Tien Hoang,6,STORE,CoopMart,CM,Vietnam,VN,1/17/2021 15:56,1,TP.HCM,0,10/15/2018 0:00,B,TP.HCM,1,TRUE
15628,222 Cty CP Tap doan Sunhouse,1, ,Vendor,VENDOR,Vietnam,VN,,1, , ,, , ,1,FALSE
15694,*232-Cty CP banh mut keo Bao Minh,1, , , ,Vendor, ,2/28/2024 14:32,1, , ,2/28/2024 14:32, , ,1,FALSE
157,Co.opMart Phu Lam,6,STORE,CoopMart,CM,Vietnam,VN,,1,HO CHI MINH,HCMC,,B,Thanh Pho Ho Chi Minh,1,FALSE
15747,100-Cty TNHH Dong Hwa,1, ,vendor,VENDOR,Vietnam,VN,,1,VENDOR,VEND,, , ,1,FALSE
15790,110-CTy CP HMP My Hao,1, ,Vendor,VENDOR, , ,8/12/2021 15:44,1, , ,8/12/2021 15:44, , ,1,FALSE
158,Co.opMart Thang Loi,6,STORE,CoopMart,CM,Vietnam,VN,,1,HO CHI MINH,HCMC,,B,Thanh Pho Ho Chi Minh,1,FALSE
15800,110-Cty TNHH 1TV Tri Hoi,1, ,vendor,VENDOR,Vietnam,VN,,1,VENDOR,VEND,, , ,1,FALSE
159,Co.opMart Huynh Tan Phat,6,STORE,CoopMart,CM,Vietnam,VN,,1,HO CHI MINH,HCMC,,B,Thanh Pho Ho Chi Minh,1,FALSE
160,Co.opMart Nguyen Kiem,6,STORE,CoopMart,CM,Vietnam,VN,,1,HO CHI MINH,HCMC,,B,Thanh Pho Ho Chi Minh,1,FALSE
16075,110-Cty CP CBTHS Lien Thanh-NR,1, ,Vendor,VENDOR,Vietnam,VN,,1,VENDOR,VEND,, , ,1,FALSE
161,Co.opMart Xa Lo Ha Noi,6,STORE,CoopMart,CM,Vietnam,VN,,1,HO CHI MINH,HCMC,,B,Thanh Pho Ho Chi Minh,1,FALSE
16108,222-Cty CP MARICO SOUTH EAST ASIA,1, ,Vendor,VENDOR,Vietnam,VN,2/10/2020 14:40,1,VENDOR,VEND,6/9/2020 9:29, , ,1,FALSE
16153,200-Co so Quang Huy,1, , , ,Vendor, ,2/28/2024 14:32,1, , ,2/28/2024 14:32, , ,1,FALSE
162,Co.opMart Phan Van Tri,6,STORE,CoopMart,CM,Vietnam,VN,,1,HO CHI MINH,HCMC,,B,Thanh Pho Ho Chi Minh,1,FALSE
16289,110-Cty CP Thuc pham An Long,1, ,Vendor,VENDOR, , ,8/12/2021 15:44,1, , ,8/12/2021 15:44, , ,1,FALSE
16323,111-CN CT TNHH Calofic-HiepPhuoc-NR,1, ,Vendor,VENDOR,Vietnam,VN,,1,VENDOR,VEND,, , ,1,FALSE
16359,002 Cty CPVN KN Suc San HANOI,1, ,Vendor,VENDOR,Vietnam,VN,,1, , ,, , ,1,FALSE
16377,233-Cty TNHH1TV SX TMDV Viet Sang,1, , , , ,VENDOR,3/6/2024 3:57,1, , ,3/6/2024 3:57, , ,1,FALSE
164,Co.opMart Ha Noi,6,STORE,CoopMart,CM,Vietnam,VN,,1,Mien Bac,MB,,B,Mien Bac,1,FALSE
16475,222-CTCP Hang Tieu Dung Provence,1, ,Vendor,VENDOR,Vietnam,VN,2/10/2020 14:40,1,VENDOR,VEND,6/9/2020 9:29, , ,1,FALSE
16495,*233-Cty TNHH 1TV CBTP Tho Phat,1, , , ,Vendor, ,2/28/2024 14:32,1, , ,2/28/2024 14:32, , ,1,FALSE
16506,110-CTyTNHHSXTMDVDaiPhuocThanh-NR,1, ,Vendor,VENDOR,Vietnam,VN,,1,VENDOR,VEND,, , ,1,FALSE
16576,233-Cty CP DTPT & TMQT Viet An,1, ,Vendor,VENDOR,Vietnam,VN,2/10/2020 14:40,1,VENDOR,VEND,6/9/2020 9:29, , ,1,FALSE
166,NKD-Co.opMart An Dong,6,STORE,CoopMart,CM,Vietnam,VN,1/17/2021 15:56,1,HO CHI MINH,HCMC,12/7/2020 0:00,B,TP.HCM,1,TRUE
16613,233-Cty TNHH Dinh Duong 3A,1, ,Vendor,VENDOR,Vietnam,VN,2/10/2020 14:40,1,VENDOR,VEND,6/9/2020 9:29, , ,1,FALSE
16614,233-Cty TNHH Dinh Duong 3A,1, ,Vendor,VENDOR,Vietnam,VN,2/10/2020 14:40,1,VENDOR,VEND,6/9/2020 9:29, , ,1,FALSE
16615,233-Cty TNHH Dinh Duong 3A,1, ,Vendor,VENDOR,Vietnam,VN,2/10/2020 14:40,1,VENDOR,VEND,6/9/2020 9:29, , ,1,FALSE
16616,233-Cty TNHH Dinh Duong 3A,1, ,Vendor,VENDOR,Vietnam,VN,2/10/2020 14:40,1,VENDOR,VEND,6/9/2020 9:29, , ,1,FALSE
16617,233-Cty TNHH Dinh Duong 3A,1, ,Vendor,VENDOR,Vietnam,VN,2/10/2020 14:40,1,VENDOR,VEND,6/9/2020 9:29, , ,1,FALSE
16618,233-Cty TNHH Dinh Duong 3A,1, ,Vendor,VENDOR,Vietnam,VN,2/10/2020 14:40,1,VENDOR,VEND,6/9/2020 9:29, , ,1,FALSE
16619,233-Cty TNHH Dinh Duong 3A,1, ,Vendor,VENDOR,Vietnam,VN,2/10/2020 14:40,1,VENDOR,VEND,6/9/2020 9:29, , ,1,FALSE
167,Co.opMart Dong Ha,6,STORE,CoopMart,CM,Vietnam,VN,,1,Mien Trung,MTR,,B,Mien Trung,1,FALSE
16701,100-Cty CPTP Binh Tay-NR,1, ,Vendor,VENDOR,Vietnam,VN,,1,VENDOR,VEND,, , ,1,FALSE
16760,110-Cua Hang Hue Lam,1, ,Vendor,VENDOR, , ,8/12/2021 15:44,1, , ,8/12/2021 15:44, , ,1,FALSE
16869,101-Cty TNHH DGTP Dai Hung Thinh-NR,1, ,Vendor,VENDOR,Vietnam,VN,,1,VENDOR,VEND,, , ,1,FALSE
16911,130-Cty TNHH Tribeco Binh Duong,1, ,vendor,VENDOR,Vietnam,VN,,1,VENDOR,VEND,, , ,1,FALSE
16964,100-CTy TNHH Tan Hop Thanh,1, ,Vendor,VENDOR,Vietnam,VN,2/10/2020 14:40,1,VENDOR,VEND,6/9/2020 9:29, , ,1,FALSE
170,Co.opMart Tra Vinh,6,STORE,CoopMart,CM,Vietnam,VN,,1,Mien Tay,MT,,B,Mien Tay - Khu vuc 1,1,FALSE
171,Co.opMart Nga Bay Hau Giang,6,STORE,CoopMart,CM,Vietnam,VN,10/20/2020 8:05,1,Mien Tay,MT,10/20/2020 8:05,B, ,1,FALSE
17160,100-CTy TNHH TM Toan Phat-NR,1, ,Vendor,VENDOR,Vietnam,VN,,1,VENDOR,VEND,, , ,1,FALSE
17259,100-Cty TNHH Le Trung Thien-NR,1, ,Vendor,VENDOR,Vietnam,VN,,1,VENDOR,VEND,, , ,1,FALSE
17270,*233-Cty CP TP Me Kong Xanh,1, , , ,Vendor, ,2/28/2024 14:32,1, , ,2/28/2024 14:32, , ,1,FALSE
173,Co.opMart Bao Loc,6,STORE,CoopMart,CM,Vietnam,VN,10/19/2020 12:22,1,Tay Nguyen,TN,10/19/2020 12:22,B,Tay Nguyen,1,FALSE
17316,100-Cty TNHH AUM-NR,1, ,Vendor,VENDOR,Vietnam,VN,,1,VENDOR,VEND,, , ,1,FALSE
17317,100-Cty TNHH Ngoc Nhu Nguyen-NR,1, ,Vendor,VENDOR,Vietnam,VN,,1,VENDOR,VEND,, , ,1,FALSE
17329,110-Cty TNHH Gao VinhPhat Wilmar-NR,1, ,Vendor,VENDOR,Vietnam,VN,,1,VENDOR,VEND,, , ,1,FALSE
174,Co.opMart Cam Ranh,6,STORE,CoopMart,CM,Vietnam,VN,,1,Mien Trung,MTR,,B,Mien Trung,1,FALSE
17413,100-HKD Sau Thanh,1, , , , ,VENDOR,3/6/2024 3:57,1, , ,3/6/2024 3:57, , ,1,FALSE
17497,100-Cty TNHH Ong Mat Tracybee-NR,1, ,Vendor,VENDOR,Vietnam,VN,,1,VENDOR,VEND,, , ,1,FALSE
175,Co.opMart Cu Chi,6,STORE,CoopMart,CM,Vietnam,VN,10/20/2020 8:05,1,HO CHI MINH,HCMC,10/20/2020 8:05,B, ,1,FALSE
17505,110-Cty TNHH TPQT Nam Duong-NR,1, ,Vendor,VENDOR,Vietnam,VN,,1,VENDOR,VEND,, , ,1,FALSE
17559,110-CONG TY TNHH NTPM(VIET NAM)-NR,1, ,Vendor,VENDOR,Vietnam,VN,,1,VENDOR,VEND,, , ,1,FALSE
176,Co.opMart Tay Ninh,6,STORE,CoopMart,CM,Vietnam,VN,,1,Mien Dong,MD,,B,Mien Dong,1,FALSE
17638,100-Cty CP TP Va Do Uong Vinatea-NR,1, ,Vendor,VENDOR,Vietnam,VN,,1,VENDOR,VEND,, , ,1,FALSE
17639,100-Cty TNHH Eikodo Viet Nam-NR,1, ,Vendor,VENDOR,Vietnam,VN,,1,VENDOR,VEND,, , ,1,FALSE
17666,100-Cty CP SXTM Tai Tai-NR,1, ,Vendor,VENDOR,Vietnam,VN,,1,VENDOR,VEND,, , ,1,FALSE
17684,233-Cty CP Vinatea Kim Anh,1, ,Vendor,VENDOR,Vietnam,VN,2/10/2020 14:40,1,VENDOR,VEND,6/9/2020 9:29, , ,1,FALSE
17704,100-Cty TNHH TP Sunrise-NR,1, ,Vendor,VENDOR,Vietnam,VN,,1,VENDOR,VEND,, , ,1,FALSE
17732,100-Cty TNHH SX Thuc Pham RICO-NR,1, ,Vendor,VENDOR,Vietnam,VN,,1,VENDOR,VEND,, , ,1,FALSE
17733,100-CTY TNHH SX& XD TMDVXNK VINA-NR,1, ,Vendor,VENDOR,Vietnam,VN,,1,VENDOR,VEND,, , ,1,FALSE
178,Co.opMart Hoa Binh,6,STORE,CoopMart,CM,Vietnam,VN,,1,HO CHI MINH,HCMC,,B,Thanh Pho Ho Chi Minh,1,FALSE
179,Co.opMart Vinh Phuc,6,STORE,CoopMart,CM,Vietnam,VN,,1,Mien Bac,MB,,B,Mien Bac,1,FALSE
180,Co.opMart Can Gio,6,STORE,CoopMart,CM,Vietnam,VN,,1,HO CHI MINH,HCMC,,B,Thanh Pho Ho Chi Minh,1,FALSE
181,NKD-Co.opMart Hoa Hao,6,STORE,CoopMart,CM,Vietnam,VN,,1,Thanh Pho Ho Chi Minh,HCMC,,B,Thanh Pho Ho Chi Minh,1,TRUE
182,NKD-Co.opMart Nguyen Xi,6,STORE,CoopMart,CM,Vietnam,VN,1/17/2021 15:56,1,HO CHI MINH,HCMC,5/6/2019 0:00,B,TP.HCM,1,TRUE
183,Co.opMart Hai Phong,6,STORE,CoopMart,CM,Vietnam,VN,,1,Mien Bac,MB,,B,Mien Bac,1,FALSE
18301,CH Co.opFood HP Tran Hung Dao,6,STORE,CoopFood,CF,Vietnam,VN,1/7/2021 8:42,1,Mien Bac,MB,1/7/2021 8:42,S, ,1,FALSE
184,Co.opMart Rach Gia,6,STORE,CoopMart,CM,Vietnam,VN,,1,Mien Tay,MT,,B,Mien Tay,1,FALSE
185,Co.opMart Thanh Hoa,6,STORE,CoopMart,CM,Vietnam,VN,,1,Mien Bac,MB,,B,Mien Bac,1,FALSE
18501,CH CF TH Chung cu Tecco Tower,6,STORE,CoopFood,CF,Vietnam,VN,1/7/2021 8:42,1,Mien Bac,MB,1/7/2021 8:42,S, ,1,FALSE
18502,CH Co.opFood TH KDT Dong Son,6,STORE,CoopFood,CF,Vietnam,VN,1/7/2021 8:42,1,Mien Bac,MB,1/7/2021 8:42,S, ,1,FALSE
18503,CH Co.opFood TH Sam Son,6,STORE,CoopFood,CF,Vietnam,VN,4/26/2021 12:31,1,Mien Bac,MB,4/26/2021 12:31,S, ,1,FALSE
18504,CH CoopFood TH Duong Dinh Nghe,6,STORE,CoopFood,CF,Vietnam,VN,5/15/2021 10:32,1,Mien Bac,MB,5/15/2021 10:32,S, ,1,FALSE
